Loyalty Number,Segment_Name,Risk_Level,Churn_Prob,CLV,Revenue_At_Risk,Recommended_Action,Months_Since_Last_Active,Flights_6M,Points_6M
682980,At-Risk Loyalists,Critical,0.98673856,8302.32,8192.219302911759,Targeted Retention: Double points campaign for next 3 flights,12.166666666666666,0.0,0.0
683126,Champions,Low,0.004014123,7600.03,30.507456980608403,Routine: Standard newsletter + rewards update,0.0,8.0,14139.0
683239,At-Risk Loyalists,Critical,0.8056038,8390.12,6759.112572948933,Targeted Retention: Double points campaign for next 3 flights,5.033333333333333,2.0,3107.0
683250,Dormant Members,Critical,0.9998703,3554.85,3554.38893699646,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683276,Dormant Members,Low,0.10124878,41075.43,4158.837109869942,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683288,At-Risk Loyalists,Critical,0.96034855,6005.85,5767.7093180269,Targeted Retention: Double points campaign for next 3 flights,8.1,0.0,0.0
683356,Champions,Low,0.018355383,2854.27,52.39121791193261,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,10023.0
683361,Dormant Members,Low,0.05840155,4656.67,271.9567509498075,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,10.0,13897.0
683458,Dormant Members,Critical,0.9990109,5045.87,5040.879233547449,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683470,Champions,Low,0.029165288,12047.78,351.3769786825404,Routine: Standard newsletter + rewards update,2.033333333333333,9.0,13545.0
683485,Champions,Low,0.007637351,8092.88,61.80816370420158,Routine: Standard newsletter + rewards update,0.0,12.0,14578.0
683487,Champions,Low,0.004408644,11606.85,51.1704701526789,Routine: Standard newsletter + rewards update,0.0,8.0,15117.0
683503,Champions,Low,0.009698744,13223.04,128.24687896192074,Routine: Standard newsletter + rewards update,0.0,7.0,12194.0
683550,Dormant Members,Critical,0.99985933,3585.88,3585.375585155487,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683660,Champions,Low,0.006300112,2996.89,18.88074334865436,Routine: Standard newsletter + rewards update,0.0,12.0,21035.0
683664,Dormant Members,Low,0.01761192,8516.75,149.9963267594576,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683685,Dormant Members,Critical,0.9998995,12887.43,12886.13489794135,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683699,Champions,Low,0.021027911,2795.74,58.78857316963374,Routine: Standard newsletter + rewards update,1.0333333333333334,14.0,21852.0
683751,Champions,Low,0.0038304268,3873.65,14.837732921983116,Routine: Standard newsletter + rewards update,0.0,4.0,4056.0
683791,Champions,Low,0.009854913,4884.16,48.1329706954956,Routine: Standard newsletter + rewards update,0.0,8.0,14994.0
683838,Champions,Low,0.06187896,19643.54,1215.521837304458,Routine: Standard newsletter + rewards update,1.0333333333333334,6.0,9303.0
683875,Dormant Members,Low,0.08394726,17288.55,1451.3264651153236,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
683901,Champions,Low,0.015325909,26197.41,401.4991098840628,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,13423.0
683909,Champions,Low,0.032057907,5139.56,164.76353872284295,Routine: Standard newsletter + rewards update,2.033333333333333,1.0,3196.5
683910,Dormant Members,Low,0.013712527,5897.56,80.87045209281148,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,7.0,12004.0
683920,Champions,Low,0.005447784,8337.19,45.41921006242279,Routine: Standard newsletter + rewards update,0.0,8.0,9913.0
684022,Champions,Low,0.019658638,5232.45,102.86284126332028,Routine: Standard newsletter + rewards update,1.0333333333333334,5.0,9896.0
684081,Dormant Members,Low,0.061359525,2697.33,165.506886831522,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
684103,At-Risk Loyalists,Critical,0.9840067,2448.86,2409.69465446353,Targeted Retention: Double points campaign for next 3 flights,15.233333333333333,0.0,0.0
684123,Champions,Low,0.01817465,8257.67,150.08026328397915,Routine: Standard newsletter + rewards update,0.0,26.0,39365.0
684133,Champions,Low,0.125396,8268.27,1036.8079713495076,Routine: Standard newsletter + rewards update,4.0,2.0,4374.0
684155,Champions,Low,0.024678309,5406.88,133.4326527529955,Routine: Standard newsletter + rewards update,2.033333333333333,5.0,10019.0
684201,Champions,Low,0.008682505,22110.4,191.973663584888,Routine: Standard newsletter + rewards update,0.0,10.0,15372.0
684296,Dormant Members,Critical,0.99987936,2777.53,2777.194919333458,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
684305,Champions,Low,0.009497755,19357.37,183.85156171367504,Routine: Standard newsletter + rewards update,0.0,6.0,8482.0
684371,Champions,Low,0.0074853757,10175.24,76.16549464095384,Routine: Standard newsletter + rewards update,0.0,6.0,11956.0
684386,Champions,Low,0.0101565095,5380.9,54.65116178812459,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,15634.0
684491,Champions,Low,0.009563708,10487.74,100.3016802819632,Routine: Standard newsletter + rewards update,0.0,6.0,9241.0
684691,Champions,Low,0.008342805,9830.34,82.0126128350012,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,12729.0
684699,Dormant Members,Critical,0.99989796,4669.23,4668.753537054062,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
684776,Champions,Low,0.0257262,7243.87,186.35724223732947,Routine: Standard newsletter + rewards update,2.033333333333333,2.0,3835.0
684826,Champions,Low,0.0063238502,2821.95,17.845589207368903,Routine: Standard newsletter + rewards update,0.0,7.0,16497.0
684835,Dormant Members,Low,0.02363706,2242.09,52.99641602579504,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
684881,Champions,Low,0.0039064004,2607.82,10.1871891135443,Routine: Standard newsletter + rewards update,0.0,18.0,18319.0
684889,Champions,Low,0.0052491943,8184.59,42.96250346387271,Routine: Standard newsletter + rewards update,0.0,20.0,29601.0
684934,At-Risk Loyalists,Low,0.03645749,8272.49,301.5942229057476,Routine: Standard newsletter + rewards update,5.033333333333333,2.0,2986.0
685171,Champions,Low,0.032675672,26999.68,882.232696492672,Routine: Standard newsletter + rewards update,1.0333333333333334,2.0,3804.0
685208,Champions,Low,0.007425062,3305.13,24.540794813479295,Routine: Standard newsletter + rewards update,0.0,6.0,7350.0
685314,Champions,Low,0.007707042,4834.8,37.26200740579516,Routine: Standard newsletter + rewards update,0.0,4.0,2657.0
685346,Champions,Low,0.009013778,4869.24,43.89024643488228,Routine: Standard newsletter + rewards update,0.0,7.0,10862.0
685375,Champions,Low,0.0072646444,18542.3,134.70321536133997,Routine: Standard newsletter + rewards update,0.0,9.0,12901.0
685408,Champions,Low,0.0076455087,5480.7,41.90273975185119,Routine: Standard newsletter + rewards update,1.0333333333333334,16.0,30011.0
685518,At-Risk Loyalists,Critical,0.64142615,18042.48,11572.91841123104,Targeted Retention: Double points campaign for next 3 flights,4.0,5.0,6295.0
685533,Champions,Low,0.0029714378,7717.0,22.930585191585124,Routine: Standard newsletter + rewards update,0.0,7.0,8474.0
685546,Champions,Low,0.03235537,10346.32,334.75899246692654,Routine: Standard newsletter + rewards update,2.033333333333333,10.0,8556.0
685608,Champions,Low,0.0047997,7200.66,34.56100691241212,Routine: Standard newsletter + rewards update,0.0,7.0,6893.0
685631,At-Risk Loyalists,Critical,0.98974776,11981.98,11859.137897477149,Targeted Retention: Double points campaign for next 3 flights,15.233333333333333,0.0,0.0
685653,Dormant Members,Critical,0.9998988,2393.92,2393.677714500427,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
685683,Champions,Low,0.019189384,2274.78,43.651626559272415,Routine: Standard newsletter + rewards update,0.0,10.0,15916.0
685720,Champions,Low,0.008419408,17793.61,149.8116706202831,Routine: Standard newsletter + rewards update,0.0,9.0,9946.0
685792,At-Risk Loyalists,Critical,0.9901091,4563.02,4517.887561767102,Targeted Retention: Double points campaign for next 3 flights,11.166666666666666,0.0,0.0
685982,Champions,Low,0.009335645,5015.01,46.81835074044764,Routine: Standard newsletter + rewards update,0.0,8.0,11374.0
686031,Champions,Low,0.01379133,3591.07,49.52563199304044,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,10836.0
686044,Champions,Low,0.009754893,3136.7,30.598174033593384,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,13545.0
686059,Champions,Low,0.0091880355,27064.46,248.6692193503305,Routine: Standard newsletter + rewards update,0.0,9.0,14736.0
686196,Champions,Low,0.009730947,9656.76,93.96942172106355,Routine: Standard newsletter + rewards update,0.0,10.0,18343.0
686220,Champions,Low,0.015107325,6005.85,90.73232952221298,Routine: Standard newsletter + rewards update,1.0333333333333334,9.0,10232.0
686223,Champions,Low,0.00808063,3837.45,31.009012180846184,Routine: Standard newsletter + rewards update,1.0333333333333334,20.0,18540.0
686224,Champions,Low,0.014216277,5141.98,73.0998110675998,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,13340.0
686232,Champions,Low,0.007076666,22093.62,156.3491744364146,Routine: Standard newsletter + rewards update,0.0,10.0,15026.0
686371,Champions,Low,0.022363473,3876.77,86.69804017517716,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,19614.0
686397,Champions,Low,0.007941589,6739.66,53.52360809832811,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
686432,Dormant Members,Critical,0.99979156,6650.46,6649.073795124293,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
686471,Champions,Low,0.0071274666,2248.45,16.025752302771433,Routine: Standard newsletter + rewards update,0.0,6.0,4422.0
686474,Dormant Members,Critical,0.99987376,6274.12,6273.327938542366,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
686509,Champions,Low,0.06645102,12941.73,859.9911660376936,Routine: Standard newsletter + rewards update,4.0,1.0,2373.0
686555,Champions,Low,0.007459326,5450.57,40.6575795054296,Routine: Standard newsletter + rewards update,0.0,4.0,7128.0
686561,Champions,Low,0.006100155,10986.23,67.01770528875757,Routine: Standard newsletter + rewards update,0.0,4.0,11106.0
686612,At-Risk Loyalists,Critical,0.9803274,2359.42,2313.004138725996,Targeted Retention: Double points campaign for next 3 flights,16.166666666666668,0.0,0.0
686709,Champions,Low,0.008436085,24108.3,203.3796613748185,Routine: Standard newsletter + rewards update,2.033333333333333,12.0,21828.0
686728,Champions,Low,0.007577216,5989.77,45.38577980463859,Routine: Standard newsletter + rewards update,0.0,5.0,10665.0
686769,Dormant Members,Medium,0.28509846,3096.51,882.8102425834537,Re-Engagement: Points expiry reminder + transfer partner offer,5.033333333333333,5.0,5467.0
686783,Champions,Low,0.0050641126,7377.23,37.35912339564878,Routine: Standard newsletter + rewards update,0.0,10.0,10411.0
686838,Champions,Low,0.012986494,5593.43,72.63904641108587,Routine: Standard newsletter + rewards update,0.0,10.0,16033.0
687108,Dormant Members,Critical,0.9999027,4784.96,4784.494544067383,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
687170,Dormant Members,Low,0.0063826907,8406.76,53.65774922735989,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,5520.0
687186,Champions,Low,0.008505463,2885.74,24.544553841967133,Routine: Standard newsletter + rewards update,0.0,12.0,12967.0
687199,Champions,Low,0.005848394,5243.54,30.666286697704344,Routine: Standard newsletter + rewards update,0.0,15.0,22385.0
687262,Champions,Low,0.0062294877,19278.82,120.0971723193582,Routine: Standard newsletter + rewards update,0.0,8.0,14758.0
687401,Champions,Low,0.0079721445,20940.3,166.93909792928025,Routine: Standard newsletter + rewards update,0.0,8.0,16028.0
687412,Champions,Low,0.0068298746,4982.68,34.031079522296785,Routine: Standard newsletter + rewards update,0.0,4.0,6781.0
687463,Champions,Low,0.062020183,11323.36,702.2768549537659,Routine: Standard newsletter + rewards update,3.066666666666667,7.0,14694.0
687525,Champions,Low,0.004621571,4202.66,19.42289128419012,Routine: Standard newsletter + rewards update,0.0,9.0,16767.0
687533,Champions,Low,0.01112981,40636.67,452.2783975816704,Routine: Standard newsletter + rewards update,0.0,11.0,12909.0
687589,Champions,Low,0.008350379,3007.39,25.112845800714567,Routine: Standard newsletter + rewards update,0.0,11.0,22206.0
687593,Dormant Members,Medium,0.36908102,5318.9,1963.105039167404,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
687639,Champions,Low,0.0071820887,2473.37,17.763962679849936,Routine: Standard newsletter + rewards update,0.0,5.0,6816.0
687748,Dormant Members,Low,0.014589788,4971.35,72.5309445234947,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,6379.0
687820,Champions,Low,0.0033974259,7411.81,25.181075033668897,Routine: Standard newsletter + rewards update,0.0,9.0,13908.0
687895,Champions,Low,0.0076693976,2469.57,18.940114304618916,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,9757.0
687951,Dormant Members,Low,0.11769362,6355.68,748.0229736685753,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
687962,Champions,Low,0.009261343,3867.97,35.82259571111761,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,8036.0
687984,Dormant Members,Critical,0.9998661,20461.15,20458.410824269056,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
688058,Champions,Low,0.010544537,5598.27,59.03116310918704,Routine: Standard newsletter + rewards update,0.0,5.0,8817.0
688132,Dormant Members,Critical,0.999918,33473.35,33470.6046500206,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
688139,Dormant Members,Low,0.015375299,2242.23,34.47495752708986,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,4.0,5304.0
688168,Champions,Low,0.0074157123,8754.16,64.91833238553255,Routine: Standard newsletter + rewards update,0.0,15.0,16105.0
688178,Champions,Low,0.009587961,6104.85,58.53306523128413,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,4760.0
688319,Champions,Low,0.003347172,21892.35,73.27745953712146,Routine: Standard newsletter + rewards update,0.0,10.0,21774.0
688410,Champions,Low,0.008967184,4921.33,44.1304739066679,Routine: Standard newsletter + rewards update,0.0,12.0,19796.0
688524,Champions,Low,0.0038637363,3980.42,15.379293197956867,Routine: Standard newsletter + rewards update,0.0,9.0,15617.0
688533,Champions,Low,0.01323648,18635.9,246.673714533262,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,13348.0
688557,Champions,Low,0.027377428,2416.54,66.15865103583783,Routine: Standard newsletter + rewards update,1.0333333333333334,3.0,3565.0
688615,Dormant Members,Low,0.020316564,3301.52,67.07554088056088,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
688627,Champions,Low,0.0069120983,16468.22,113.82995490914212,Routine: Standard newsletter + rewards update,0.0,11.0,14527.0
688691,Champions,Low,0.0045609237,2785.42,12.704088007463143,Routine: Standard newsletter + rewards update,0.0,9.0,15133.0
688731,Micro-Segment Outliers,Critical,0.999634,2576.51,2575.5670681452752,Monitor: Quarterly touchpoint,0.0,0.0,0.0
688748,Dormant Members,Low,0.13580965,5999.38,814.7736683604121,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,3.0,6562.0
688820,Champions,Low,0.011082733,2592.44,28.731320468112827,Routine: Standard newsletter + rewards update,0.0,7.0,11372.0
688891,Champions,Low,0.0094872005,8093.9,76.78845235668122,Routine: Standard newsletter + rewards update,0.0,14.0,29427.0
688902,Dormant Members,Critical,0.9998808,7048.54,7047.69974855423,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
689000,Champions,Low,0.006569662,7080.13,46.51406194617041,Routine: Standard newsletter + rewards update,0.0,9.0,16810.0
